ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
4505,HP302772,04/26/2008 08:55:00 PM,020XX W BIRCHWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2424,024,49,1,01A,1161187,1949760,2008,11/17/2011 12:01:47 PM,42.017829195,-87.682201208,"(42.017829195, -87.682201208)"
4504,HP302179,04/26/2008 01:56:00 PM,007XX W 59TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0711,007,20,68,01A,1172574,1865792,2008,10/31/2014 03:20:56 PM,41.787171066,-87.642786867,"(41.787171066, -87.642786867)"
4503,HP301501,04/26/2008 03:36:00 AM,076XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0623,006,6,69,01A,1177632,1854620,2008,11/17/2011 12:01:47 PM,41.756400926,-87.624579112,"(41.756400926, -87.624579112)"
4500,HP296582,04/23/2008 06:15:00 PM,076XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,6,69,01A,1181263,1854645,2008,11/17/2011 12:01:47 PM,41.756386671,-87.611271565,"(41.756386671, -87.611271565)"
4502,HP296582,04/23/2008 06:15:00 PM,076XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,6,69,01A,1181263,1854645,2008,11/17/2011 12:01:47 PM,41.756386671,-87.611271565,"(41.756386671, -87.611271565)"
4501,HP296582,04/23/2008 06:15:00 PM,076XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,6,69,01A,1181263,1854645,2008,11/17/2011 12:01:47 PM,41.756386671,-87.611271565,"(41.756386671, -87.611271565)"
4499,HP296582,04/23/2008 06:15:00 PM,076XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,6,69,01A,1181263,1854645,2008,11/17/2011 12:01:47 PM,41.756386671,-87.611271565,"(41.756386671, -87.611271565)"
4498,HP296582,04/23/2008 06:15:00 PM,076XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,6,69,01A,1181263,1854645,2008,11/17/2011 12:01:47 PM,41.756386671,-87.611271565,"(41.756386671, -87.611271565)"
4497,HP295371,04/22/2008 10:40:00 PM,034XX W CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1121,011,27,23,01A,1152920,1905073,2008,11/17/2011 12:01:47 PM,41.895373564,-87.713810976,"(41.895373564, -87.713810976)"
4495,HP293514,04/22/2008 12:53:00 AM,073XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0324,003,5,43,01A,1188052,1856296,2008,11/17/2011 12:01:47 PM,41.760758108,-87.58633903,"(41.760758108, -87.58633903)"
4494,HP293129,04/21/2008 07:29:00 PM,076XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0623,006,17,69,01A,1175572,1854534,2008,11/17/2011 12:01:47 PM,41.756211254,-87.632131131,"(41.756211254, -87.632131131)"
4493,HP292141,04/21/2008 12:15:00 PM,017XX N HARDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,true,2535,025,30,23,01A,1149818,1911229,2008,11/17/2011 12:01:47 PM,41.91232714,-87.725043626,"(41.91232714, -87.725043626)"
4492,HP291437,04/21/2008 12:33:00 AM,008XX S KARLOV AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1149141,1895940,2008,10/31/2014 03:20:56 PM,41.870385639,-87.727927061,"(41.870385639, -87.727927061)"
4491,HP291324,04/20/2008 11:25:00 PM,028XX W 21ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1023,010,12,30,01A,1157431,1889967,2008,11/17/2011 12:01:47 PM,41.853830625,-87.697654007,"(41.853830625, -87.697654007)"
4489,HP288622,04/20/2008 04:16:00 AM,025XX W 59TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0824,008,16,63,01A,1160447,1865496,2008,11/17/2011 12:01:47 PM,41.786617473,-87.687259488,"(41.786617473, -87.687259488)"
4488,HP288308,04/19/2008 05:50:00 AM,003XX N AVERS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,1122,011,27,26,01A,1150532,1901779,2008,10/31/2014 03:20:56 PM,41.886381466,-87.722667681,"(41.886381466, -87.722667681)"
4490,HP287907,04/19/2008 12:47:00 AM,084XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0423,004,10,46,01A,1197326,1849425,2008,11/17/2011 12:01:47 PM,41.74167757,-87.552578583,"(41.74167757, -87.552578583)"
4487,HP287673,04/18/2008 09:32:00 PM,075XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1193889,1855121,2008,04/16/2013 11:38:03 AM,41.757392737,-87.564984999,"(41.757392737, -87.564984999)"
4486,HP287673,04/18/2008 09:32:00 PM,075XX S PHILLIPS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0421,004,7,43,01A,1193889,1855121,2008,04/16/2013 11:36:52 AM,41.757392737,-87.564984999,"(41.757392737, -87.564984999)"
4485,HP287494,04/18/2008 06:35:00 PM,007XX W 115TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,true,false,2233,022,34,49,01A,1173527,1828644,2008,10/31/2014 03:20:56 PM,41.685210942,-87.640389304,"(41.685210942, -87.640389304)"
4483,HP285499,04/17/2008 11:10:00 PM,052XX W LEXINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1522,015,29,25,01A,1141639,1896088,2008,11/17/2011 12:01:47 PM,41.870933658,-87.75546602,"(41.870933658, -87.75546602)"
4484,HP280983,04/17/2008 01:25:00 PM,109XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0513,005,9,49,01A,1178813,1832140,2008,11/17/2011 12:01:47 PM,41.694686166,-87.620932813,"(41.694686166, -87.620932813)"
4482,HP282048,04/15/2008 11:55:00 PM,034XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1634,016,38,15,01A,1141137,1922173,2008,11/17/2011 12:01:47 PM,41.942523129,-87.756665244,"(41.942523129, -87.756665244)"
4481,HP280143,04/15/2008 05:43:00 AM,019XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1024,010,24,29,01A,1153973,1890047,2008,11/17/2011 12:01:47 PM,41.854119702,-87.710344103,"(41.854119702, -87.710344103)"
4480,HP278363,04/14/2008 08:39:00 AM,057XX S ALBANY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0824,008,14,63,01A,1156739,1866250,2008,11/17/2011 12:01:47 PM,41.788762212,-87.700834726,"(41.788762212, -87.700834726)"
4479,HP276601,04/12/2008 10:51:00 PM,057XX S LA SALLE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0233,002,20,68,01A,1176326,1866717,2008,01/09/2012 07:34:40 AM,41.789625844,-87.629002241,"(41.789625844, -87.629002241)"
4478,HP275009,04/12/2008 01:04:00 PM,040XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1132,011,24,26,01A,1149535,1897014,2008,11/17/2011 12:01:47 PM,41.873325185,-87.726452669,"(41.873325185, -87.726452669)"
4477,HP273232,04/11/2008 03:08:00 AM,085XX S SAGINAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0423,004,7,46,01A,1195276,1848599,2008,11/17/2011 12:01:47 PM,41.739461751,-87.560116739,"(41.739461751, -87.560116739)"
4476,HP265389,04/06/2008 08:40:00 PM,007XX N GREEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,true,1323,012,27,24,01A,1170545,1905428,2008,10/31/2014 03:20:56 PM,41.895980236,-87.649068465,"(41.895980236, -87.649068465)"
4475,HP264024,04/06/2008 12:55:00 AM,114XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0531,005,9,49,01A,1180661,1829131,2008,11/17/2011 12:01:47 PM,41.686386907,-87.614258759,"(41.686386907, -87.614258759)"
4474,HP263908,04/05/2008 11:11:00 PM,070XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0734,007,17,67,01A,1168920,1857929,2008,11/17/2011 12:01:47 PM,41.765673774,-87.65641138,"(41.765673774, -87.65641138)"
4473,HP263775,04/05/2008 09:26:00 PM,017XX N KEDVALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2534,025,30,23,01A,1148495,1911011,2008,11/17/2011 12:01:47 PM,41.911754571,-87.729909644,"(41.911754571, -87.729909644)"
4472,HP261585,04/04/2008 06:03:00 PM,015XX W 48TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0931,009,20,61,01A,1167129,1872866,2008,11/17/2011 12:01:47 PM,41.806701223,-87.66254886,"(41.806701223, -87.66254886)"
4496,HP261346,04/04/2008 02:00:00 PM,078XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0624,006,8,69,01A,1183878,1853329,2008,11/17/2011 12:01:47 PM,41.752714805,-87.601729229,"(41.752714805, -87.601729229)"
4470,HP260806,04/04/2008 10:41:00 AM,061XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0714,007,15,67,01A,1165691,1863993,2008,11/17/2011 12:01:47 PM,41.78238331,-87.668074816,"(41.78238331, -87.668074816)"
4469,HP260806,04/04/2008 10:41:00 AM,061XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0714,007,15,67,01A,1165691,1863993,2008,11/17/2011 12:01:47 PM,41.78238331,-87.668074816,"(41.78238331, -87.668074816)"
4471,HP260806,04/04/2008 10:41:00 AM,061XX S HERMITAGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,false,0714,007,15,67,01A,1165691,1863993,2008,11/17/2011 12:01:47 PM,41.78238331,-87.668074816,"(41.78238331, -87.668074816)"
4468,HP260044,04/03/2008 09:58:00 PM,028XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2521,025,31,19,01A,1141932,1918326,2008,11/17/2011 12:01:47 PM,41.931951872,-87.753838793,"(41.931951872, -87.753838793)"
4467,HP256095,04/01/2008 09:12:00 PM,012XX W 110TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2234,022,34,75,01A,1170262,1831470,2008,11/17/2011 12:01:47 PM,41.693037392,-87.652259872,"(41.693037392, -87.652259872)"
4466,HP254569,04/01/2008 02:18:00 AM,002XX W 103RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0511,005,9,49,01A,1176747,1836686,2008,10/31/2014 03:20:56 PM,41.707207685,-87.62836076,"(41.707207685, -87.62836076)"
4465,HP252770,03/31/2008 12:29:00 AM,074XX S NORMAL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0732,007,17,68,01A,1174289,1855614,2008,11/17/2011 12:01:47 PM,41.759203505,-87.636800992,"(41.759203505, -87.636800992)"
4464,HP250599,03/29/2008 04:34:00 PM,082XX S VINCENNES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,SCHOOL YARD,true,false,0622,006,21,44,01A,1174645,1850334,2008,11/17/2011 12:01:47 PM,41.744706617,-87.635653188,"(41.744706617, -87.635653188)"
4463,HP250300,03/29/2008 02:32:00 PM,041XX W CONGRESS PKWY,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1132,011,24,26,01A,1148527,1897323,2008,11/17/2011 12:01:47 PM,41.874192614,-87.730145594,"(41.874192614, -87.730145594)"
4462,HP249884,03/29/2008 07:38:00 AM,030XX W 24TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,1033,010,24,30,01A,1156157,1887936,2008,11/17/2011 12:01:47 PM,41.848283118,-87.702384858,"(41.848283118, -87.702384858)"
4461,HP249365,03/29/2008 04:19:00 AM,016XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2534,025,30,23,01A,1148096,1910583,2008,11/17/2011 12:01:47 PM,41.91058779,-87.731386496,"(41.91058779, -87.731386496)"
4459,HP240730,03/24/2008 06:10:00 AM,122XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0524,005,34,53,01A,1171833,1823763,2008,11/17/2011 12:01:47 PM,41.671853896,-87.646733003,"(41.671853896, -87.646733003)"
4458,HP240709,03/24/2008 04:00:00 AM,004XX W 100TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,2232,022,9,73,01A,1175038,1838228,2008,10/31/2014 03:20:56 PM,41.711477377,-87.634573277,"(41.711477377, -87.634573277)"
4456,HP240581,03/23/2008 11:30:00 PM,062XX N CLARK ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,true,false,2433,024,40,77,01A,1164554,1941622,2008,11/17/2011 12:01:47 PM,41.995427401,-87.670043378,"(41.995427401, -87.670043378)"
4455,HP236732,03/21/2008 03:11:00 PM,119XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0522,005,34,53,01A,1175409,1825551,2008,11/17/2011 12:01:47 PM,41.67668152,-87.633591744,"(41.67668152, -87.633591744)"
4454,HP235898,03/20/2008 11:01:00 PM,005XX S KILPATRICK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1131,011,24,25,01A,1145102,1897089,2008,10/31/2014 03:20:56 PM,41.873615849,-87.742726675,"(41.873615849, -87.742726675)"
4460,HN446743,03/20/2008 10:53:00 PM,066XX S INGLESIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0321,003,5,42,01A,1183653,1861413,2008,11/17/2011 12:01:47 PM,41.774903339,-87.602301986,"(41.774903339, -87.602301986)"
4457,HP226056,03/20/2008 12:50:00 PM,056XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0233,002,20,40,01A,1177637,1867629,2008,11/17/2011 12:01:47 PM,41.792098888,-87.624167653,"(41.792098888, -87.624167653)"
4453,HP234336,03/20/2008 12:55:00 AM,008XX N LAWLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1531,015,37,25,01A,1142581,1904881,2008,10/31/2014 03:20:56 PM,41.895045277,-87.751788797,"(41.895045277, -87.751788797)"
4448,HP226273,03/16/2008 01:30:00 PM,058XX S HAMLIN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0822,008,13,62,01A,1152007,1865252,2008,11/17/2011 12:01:47 PM,41.786117766,-87.718211663,"(41.786117766, -87.718211663)"
4452,HP228369,03/16/2008 01:30:00 PM,064XX S ABERDEEN ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0724,007,16,68,01A,1170047,1862167,2008,11/17/2011 12:01:47 PM,41.777278957,-87.652157527,"(41.777278957, -87.652157527)"
4451,HP228083,03/16/2008 09:39:00 AM,057XX S SANGAMON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0712,007,16,68,01A,1170926,1866402,2008,11/17/2011 12:01:47 PM,41.788881138,-87.648811529,"(41.788881138, -87.648811529)"
4450,HP228003,03/16/2008 07:00:00 AM,002XX W 112TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0522,005,34,49,01A,1176471,1830705,2008,10/31/2014 03:20:56 PM,41.690801149,-87.629550443,"(41.690801149, -87.629550443)"
4449,HP227822,03/16/2008 02:05:00 AM,056XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,2531,025,29,25,01A,1138469,1910111,2008,11/17/2011 12:01:47 PM,41.909472517,-87.766764453,"(41.909472517, -87.766764453)"
4447,HP224087,03/14/2008 01:05:00 AM,008XX S WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1224,012,25,28,01A,1160558,1896140,2008,10/31/2014 03:20:56 PM,41.87070585,-87.686005886,"(41.87070585, -87.686005886)"
4446,HP223982,03/13/2008 11:46:00 PM,001XX E 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0323,003,6,69,01A,1178568,1857352,2008,10/31/2014 03:20:56 PM,41.763876625,-87.621065983,"(41.763876625, -87.621065983)"
4445,HP223957,03/13/2008 10:22:00 PM,118XX S STATE ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0532,005,9,53,01A,1178427,1826185,2008,11/17/2011 12:01:47 PM,41.678353523,-87.622525959,"(41.678353523, -87.622525959)"
4444,HP223238,03/13/2008 02:51:00 PM,048XX S DREXEL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,2124,002,4,39,01A,1183171,1873165,2008,01/09/2012 08:08:01 AM,41.807163064,-87.603703287,"(41.807163064, -87.603703287)"
4443,HP221144,03/12/2008 03:45:00 PM,065XX S ROSS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,DUMPSTER,false,false,0722,007,20,68,01A,1175916,1861491,2008,11/17/2011 12:01:47 PM,41.775294354,-87.630662168,"(41.775294354, -87.630662168)"
4441,HP214809,03/10/2008 08:00:00 AM,018XX S LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1014,010,24,29,01A,1152029,1890845,2008,11/17/2011 12:01:47 PM,41.856347991,-87.717458386,"(41.856347991, -87.717458386)"
4442,HP112285,03/09/2008 10:23:00 AM,0000X S MASON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,true,false,1513,015,29,25,01A,1136799,1899286,2008,11/17/2011 12:01:47 PM,41.879797444,-87.773159038,"(41.879797444, -87.773159038)"
4440,HP215402,03/09/2008 04:05:00 AM,057XX S WENTWORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0233,002,3,68,01A,1175987,1866930,2008,11/17/2011 12:01:47 PM,41.790217952,-87.630238856,"(41.790217952, -87.630238856)"
4439,HP215285,03/09/2008 01:15:00 AM,075XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0612,006,17,71,01A,1170584,1854616,2008,11/17/2011 12:01:47 PM,41.756546382,-87.650408682,"(41.756546382, -87.650408682)"
4438,HP212870,03/07/2008 03:03:00 PM,023XX W JACKSON BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1211,012,2,28,01A,1160755,1898600,2008,11/17/2011 12:01:47 PM,41.87745224,-87.685214435,"(41.87745224, -87.685214435)"
4437,HP204997,03/02/2008 11:00:00 PM,013XX E 72ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,43,01A,1186236,1857568,2008,11/17/2011 12:01:47 PM,41.764291674,-87.592954541,"(41.764291674, -87.592954541)"
4436,HP204846,03/02/2008 09:44:00 PM,008XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1511,015,29,25,01A,1138243,1905133,2008,10/31/2014 03:20:56 PM,41.895816376,-87.767715266,"(41.895816376, -87.767715266)"
4435,HP204278,03/02/2008 01:58:00 PM,045XX S CHRISTIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0821,008,14,58,01A,1154849,1873973,2008,11/17/2011 12:01:47 PM,41.809993155,-87.7075586,"(41.809993155, -87.7075586)"
4434,HP203158,03/01/2008 08:10:00 PM,049XX S HOYNE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0915,009,16,61,01A,1163158,1871784,2008,11/17/2011 12:01:47 PM,41.803816208,-87.677143514,"(41.803816208, -87.677143514)"
4433,HP201887,03/01/2008 12:45:00 AM,037XX W PIPPIN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0833,008,18,70,01A,1152503,1853442,2008,11/17/2011 12:01:47 PM,41.753699493,-87.71670351,"(41.753699493, -87.71670351)"
4429,HP199511,02/29/2008 12:00:00 PM,020XX E 93RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0413,004,8,48,01A,1191482,1843747,2008,11/17/2011 12:01:47 PM,41.726240104,-87.574173877,"(41.726240104, -87.574173877)"
4431,HP200249,02/29/2008 08:29:00 AM,042XX S ARTESIAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0914,009,12,58,01A,1160679,1876716,2008,11/17/2011 12:01:47 PM,41.817401801,-87.686099075,"(41.817401801, -87.686099075)"
4430,HP200029,02/29/2008 01:54:00 AM,005XX W 66TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0722,007,6,68,01A,1173931,1860853,2008,10/31/2014 03:20:56 PM,41.773587886,-87.637957814,"(41.773587886, -87.637957814)"
4428,HP199812,02/28/2008 09:24:00 PM,050XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0224,002,3,38,01A,1178406,1871882,2008,11/17/2011 12:01:47 PM,41.803752074,-87.621218686,"(41.803752074, -87.621218686)"
4427,HP195743,02/27/2008 01:55:00 PM,080XX S ASHLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,0611,006,21,71,01A,1167035,1851283,2008,11/17/2011 12:01:47 PM,41.74747674,-87.663510198,"(41.74747674, -87.663510198)"
4432,HP196507,02/26/2008 09:30:00 PM,065XX N NATOMA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STAIRWELL,true,false,1611,016,41,10,01A,1131349,1942878,2008,11/17/2011 12:01:47 PM,41.999514768,-87.792160588,"(41.999514768, -87.792160588)"
4426,HP194226,02/25/2008 05:37:00 PM,039XX W ARTHINGTON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1132,011,24,26,01A,1150158,1895782,2008,11/17/2011 12:01:47 PM,41.869932326,-87.72419741,"(41.869932326, -87.72419741)"
4425,HP192755,02/24/2008 10:45:00 PM,038XX W MONROE ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,1122,011,28,26,01A,1150960,1899430,2008,11/17/2011 12:01:47 PM,41.879927189,-87.721157484,"(41.879927189, -87.721157484)"
4424,HP191831,02/24/2008 08:46:00 AM,043XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0914,009,12,61,01A,1165120,1875692,2008,11/17/2011 12:01:47 PM,41.814498882,-87.669837199,"(41.814498882, -87.669837199)"
4423,HP189515,02/22/2008 09:23:00 PM,008XX E 82ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183438,1850850,2008,10/31/2014 03:20:56 PM,41.745922424,-87.603418697,"(41.745922424, -87.603418697)"
4422,HP185418,02/20/2008 04:47:00 PM,035XX W THOMAS ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1121,011,27,23,01A,1152264,1907134,2008,11/17/2011 12:01:47 PM,41.901042123,-87.716165866,"(41.901042123, -87.716165866)"
4420,HP183992,02/19/2008 06:55:00 PM,008XX W 76TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,true,false,0621,006,17,71,01A,1172154,1854423,2008,10/31/2014 03:20:56 PM,41.755982422,-87.644660604,"(41.755982422, -87.644660604)"
4421,HN435231,02/18/2008 02:40:00 PM,030XX E 92ND ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0424,004,10,46,01A,1197858,1844578,2008,11/17/2011 12:01:47 PM,41.728363758,-87.550790871,"(41.728363758, -87.550790871)"
4419,HP175585,02/14/2008 05:21:00 PM,017XX N MAPLEWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,1434,014,1,24,01A,1159137,1911421,2008,11/17/2011 12:01:47 PM,41.912667538,-87.69080276,"(41.912667538, -87.69080276)"
4418,HP171432,02/12/2008 09:45:00 AM,067XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0723,007,6,68,01A,1172091,1860171,2008,11/17/2011 12:01:47 PM,41.771757025,-87.644722848,"(41.771757025, -87.644722848)"
4417,HP168112,02/09/2008 09:20:00 PM,027XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,1032,010,22,30,01A,1153183,1885613,2008,11/17/2011 12:01:47 PM,41.841967965,-87.713361223,"(41.841967965, -87.713361223)"
4416,HP168112,02/09/2008 09:20:00 PM,027XX S DRAKE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,true,1032,010,22,30,01A,1153183,1885613,2008,11/17/2011 12:01:47 PM,41.841967965,-87.713361223,"(41.841967965, -87.713361223)"
4415,HP166985,02/09/2008 08:20:00 AM,078XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0611,006,18,71,01A,1165010,1852726,2008,11/17/2011 12:01:47 PM,41.751479559,-87.670889703,"(41.751479559, -87.670889703)"
4414,HP166985,02/09/2008 08:20:00 AM,078XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,false,false,0611,006,18,71,01A,1165010,1852726,2008,11/17/2011 12:01:47 PM,41.751479559,-87.670889703,"(41.751479559, -87.670889703)"
4413,HP157897,02/03/2008 09:10:00 PM,091XX S SOUTH CHICAGO AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,0423,004,7,46,01A,1197089,1844669,2008,11/17/2011 12:01:47 PM,41.72863262,-87.553604794,"(41.72863262, -87.553604794)"
4412,HP152544,01/31/2008 02:47:00 PM,061XX N WINTHROP AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,2433,024,48,77,01A,1167783,1941043,2008,11/17/2011 12:01:47 PM,41.993769367,-87.658182337,"(41.993769367, -87.658182337)"
4411,HP152072,01/31/2008 03:24:00 AM,048XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0231,002,3,38,01A,1177933,1872991,2008,11/17/2011 12:01:47 PM,41.80680601,-87.622919782,"(41.80680601, -87.622919782)"
4410,HP128191,01/31/2008 02:20:00 AM,014XX N SEDGWICK ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,true,1821,018,27,8,01A,1173336,1910212,2008,11/17/2011 12:01:47 PM,41.909046247,-87.638675515,"(41.909046247, -87.638675515)"
4409,HP146369,01/27/2008 08:02:00 PM,033XX W WALNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,true,false,1123,011,28,27,01A,1153840,1901462,2008,11/17/2011 12:01:47 PM,41.885446346,-87.710528285,"(41.885446346, -87.710528285)"
